"time_from","time_to","tile_from","tile_to","eventLoc"
200,210,631,631,1.83755259303187e-142
210,220,631,631,7.1702398779936e-138
220,230,631,631,3.33428720829452e-134
230,240,631,631,1.24024086211858e-132
240,250,631,631,4.75621767903016e-132
250,260,631,631,7.79959569779321e-132
260,270,631,631,9.91929776283863e-132
270,280,631,631,1.13249188651729e-131
280,290,631,631,1.22449977357746e-131
290,300,631,631,1.28424812549994e-131
300,310,631,631,1.32267467031917e-131
310,320,631,631,1.34705283642948e-131
320,330,631,631,1.36221390194733e-131
330,340,631,631,1.37136776354906e-131
340,350,631,631,1.3766483695288e-131
350,360,631,631,1.37947566733632e-131
360,370,631,631,1.38079577346222e-131
370,380,631,631,1.38124035881944e-131
380,390,631,631,1.38123244116372e-131
390,400,631,631,1.38105661952647e-131
400,410,631,631,1.38090571381955e-131
410,420,631,631,1.380911746419e-131
420,430,631,631,1.38116653238942e-131
430,440,631,631,1.38173537421274e-131
440,450,631,631,1.38266618263445e-131
450,460,631,631,1.38399556687334e-131
460,470,631,631,1.38575292202733e-131
470,480,631,631,1.38796320108451e-131
480,490,631,631,1.39064883545212e-131
490,500,631,631,1.39383112324735e-131
500,510,631,631,1.39753131410225e-131
510,520,631,631,1.40177156750081e-131
520,530,631,631,1.4065759398613e-131
530,540,631,631,1.41197155995749e-131
540,550,631,631,1.41799018352361e-131
550,560,631,631,1.42467038123619e-131
560,570,631,631,1.43206072034784e-131
570,580,631,631,1.44022446689897e-131
580,590,631,631,1.44924659068848e-131
590,600,631,631,1.45924424200341e-131
600,610,631,631,1.47038245260919e-131
610,620,631,631,1.48289769194604e-131
620,630,631,631,1.49713323082842e-131
630,640,631,631,1.51359225183294e-131
640,650,631,631,1.5330176328374e-131
650,660,631,631,1.55651182142432e-131
660,670,631,631,1.58571697041003e-131
670,680,631,631,1.62308565754059e-131
680,690,631,631,1.67228777832176e-131
690,700,631,631,1.73882215630132e-131
700,710,631,631,1.8309359349204e-131
710,720,631,631,1.96100672812949e-131
720,730,631,631,2.14762058166429e-131
730,740,631,631,2.4186962248013e-131
740,750,631,631,2.81618272673548e-131
750,760,631,631,3.40312346008792e-131
760,770,631,631,4.27428020095999e-131
770,780,631,631,5.57212763779058e-131
780,790,631,631,7.51111729423535e-131
790,800,631,631,1.04167081672442e-130
800,810,631,631,1.48149041057549e-130
810,820,631,631,2.19417229932292e-130
820,830,631,631,3.90660695607249e-130
830,840,631,631,1.42942719253627e-129
840,850,631,631,1.26484985069813e-128
850,860,631,631,3.06309727622676e-127
860,870,631,631,3.03137367594867e-123
870,880,631,631,1.32648673421144e-116
880,890,631,631,1.15838540434157e-100
200,210,632,631,3.20291006728395e-147
210,220,632,631,1.46073482890435e-145
220,230,632,631,8.49876506168335e-144
230,240,632,631,1.00404724281494e-141
240,250,632,631,2.70576692129627e-141
250,260,632,631,3.14506912706211e-141
260,270,632,631,3.02940214193728e-141
270,280,632,631,2.70789164755212e-141
280,290,632,631,2.33850819989819e-141
290,300,632,631,1.98804070975861e-141
300,310,632,631,1.68075006565706e-141
310,320,632,631,1.42176671056064e-141
320,330,632,631,1.20820533151328e-141
330,340,632,631,1.03433509159444e-141
340,350,632,631,8.93894483534972e-142
350,360,632,631,7.81051878560547e-142
360,370,632,631,6.90737778204828e-142
370,380,632,631,6.18697178229091e-142
380,390,632,631,5.61427033230757e-142
390,400,632,631,5.16075146015141e-142
400,410,632,631,4.80334296210431e-142
410,420,632,631,4.52345326201593e-142
420,430,632,631,4.30613634500384e-142
