"time_from","time_to","tile_from","tile_to","eventLoc"
0,10,1577,1577,0.00200487288054474
10,20,1577,1577,0.00176080486619106
20,30,1577,1577,0.0015386318284032
30,40,1577,1577,0.00134022718120154
40,50,1577,1577,0.00116505109205049
50,60,1577,1577,0.00101123108971197
60,70,1577,1577,0.000876423378077319
70,80,1577,1577,0.000758271910919133
80,90,1577,1577,0.000654612314784978
90,100,1577,1577,0.000563542787392579
100,110,1577,1577,0.000483431751800196
110,120,1577,1577,0.000412897986032459
120,130,1577,1577,0.000350780575556333
130,140,1577,1577,0.000296106751929563
140,150,1577,1577,0.000248061132987289
150,160,1577,1577,0.000205957706968491
160,170,1577,1577,0.000169214903236397
170,180,1577,1577,0.000137333668544261
180,190,1577,1577,0.000109878325973798
190,200,1577,1577,8.64599889852974e-05
200,210,1577,1577,6.67223636748819e-05
210,220,1577,1577,5.03298615308046e-05
220,230,1577,1577,3.69580418348102e-05
230,240,1577,1577,2.6286492553655e-05
240,250,1577,1577,1.7994327025538e-05
250,260,1577,1577,1.17585045894694e-05
260,270,1577,1577,7.25515629465042e-06
270,280,1577,1577,4.16398768854682e-06
280,290,1577,1577,2.17561291833631e-06
290,300,1577,1577,1.00132436446834e-06
300,310,1577,1577,3.84309602467134e-07
310,320,1577,1577,1.10715477029091e-07
320,330,1577,1577,1.83163144935137e-08
330,340,1577,1577,7.62759026769221e-11
0,10,1578,1577,8.38221122488106e-05
10,20,1578,1577,7.97197027231094e-05
20,30,1578,1577,7.4547158725633e-05
30,40,1578,1577,6.89343689866637e-05
40,50,1578,1577,6.32225039301917e-05
50,60,1578,1577,5.759416290161e-05
60,70,1578,1577,5.21486187149659e-05
70,80,1578,1577,4.69410402708964e-05
80,90,1578,1577,4.2002477510944e-05
90,100,1578,1577,3.73501926573139e-05
100,110,1578,1577,3.29931997386092e-05
110,120,1578,1577,2.89353782607486e-05
120,130,1578,1577,2.51773006463937e-05
130,140,1578,1577,2.17173284465566e-05
140,150,1578,1577,1.85522568082967e-05
150,160,1578,1577,1.56776569816614e-05
160,170,1578,1577,1.30880052277161e-05
170,180,1578,1577,1.07766571886698e-05
180,190,1578,1577,8.73571292729222e-06
190,200,1578,1577,6.9558117764202e-06
200,210,1578,1577,5.42589427960154e-06
210,220,1578,1577,4.13296903311514e-06
220,230,1578,1577,3.06192400525835e-06
230,240,1578,1577,2.19542388301858e-06
240,250,1578,1577,1.51393598802875e-06
250,260,1578,1577,9.95925793136246e-07
260,270,1578,1577,6.18257124649681e-07
270,280,1578,1577,3.56819419123865e-07
280,290,1578,1577,1.87382357549353e-07
290,300,1578,1577,8.66445016672533e-08
300,310,1578,1577,3.33960783431876e-08
310,320,1578,1577,9.65862546254245e-09
320,330,1578,1577,1.60360291239354e-09
330,340,1578,1577,6.69992065674126e-12
0,10,1537,1577,6.19332245869813e-05
10,20,1537,1577,4.02302460691643e-05
20,30,1537,1577,2.82219478159559e-05
30,40,1537,1577,2.12891294999922e-05
40,50,1537,1577,1.69926776690543e-05
50,60,1537,1577,1.40934767468258e-05
60,70,1537,1577,1.1966731691377e-05
