"time_from","time_to","tile_from","tile_to","eventLoc"
400,410,991,991,8.5617114490881e-31
410,420,991,991,1.3973095802797e-27
420,430,991,991,3.90781355308452e-25
430,440,991,991,3.01991634445951e-24
440,450,991,991,6.57240400678296e-24
450,460,991,991,1.01905006944987e-23
460,470,991,991,1.33752632806779e-23
470,480,991,991,1.58567892206002e-23
480,490,991,991,1.75082875159987e-23
490,500,991,991,1.82909049697753e-23
500,510,991,991,1.82193411003896e-23
510,520,991,991,1.7341936615521e-23
520,530,991,991,1.57315234391554e-23
530,540,991,991,1.34853103121219e-23
540,550,991,991,1.07337944652118e-23
550,560,991,991,7.66043503617409e-24
560,570,991,991,4.53587813972368e-24
570,580,991,991,1.77277602080803e-24
580,590,991,991,1.41014547122665e-27
390,400,992,991,2.99171468955306e-43
400,410,992,991,3.81070651311887e-39
410,420,992,991,4.93887487076496e-35
420,430,992,991,9.85978578557029e-33
430,440,992,991,1.03892552470841e-32
440,450,992,991,8.64910815746972e-33
450,460,992,991,7.25872701459347e-33
460,470,992,991,6.53785198219704e-33
470,480,992,991,6.29340061377945e-33
480,490,992,991,6.30231035877861e-33
490,500,992,991,6.39351004370067e-33
500,510,992,991,6.44336843555217e-33
510,520,992,991,6.36064462350772e-33
520,530,992,991,6.07591007804432e-33
530,540,992,991,5.53766875481239e-33
540,550,992,991,4.71604376422481e-33
550,560,992,991,3.61632832987895e-33
560,570,992,991,2.30737127416828e-33
570,580,992,991,9.73680527618187e-34
580,590,992,991,8.37393565654316e-37
400,410,950,991,4.75139874799313e-25
410,420,950,991,1.83943339003181e-21
420,430,950,991,1.44676010505055e-20
430,440,950,991,3.17631159860058e-20
440,450,950,991,4.96254541872022e-20
450,460,950,991,6.56542649053358e-20
460,470,950,991,7.85423361026169e-20
470,480,950,991,8.76660120295408e-20
480,490,950,991,9.28198725177659e-20
490,500,950,991,9.40485247402294e-20
500,510,950,991,9.1544653495522e-20
510,520,950,991,8.55942170929714e-20
520,530,950,991,7.65582696620432e-20
530,540,950,991,6.48877844408005e-20
540,550,950,991,5.11742378682443e-20
550,560,950,991,3.6245703279831e-20
560,570,950,991,2.13269061483145e-20
570,580,950,991,8.29144302570545e-21
580,590,950,991,6.56615952053298e-24
390,400,951,991,5.69379621593415e-34
400,410,951,991,9.43139114193972e-30
410,420,951,991,1.89019848859473e-27
420,430,951,991,2.00184796122482e-27
430,440,951,991,1.67645470488009e-27
440,450,951,991,1.41702968573431e-27
450,460,951,991,1.28699297112943e-27
460,470,951,991,1.25080974973489e-27
470,480,951,991,1.26671643032233e-27
480,490,951,991,1.30266837115303e-27
490,500,951,991,1.33555418814146e-27
500,510,951,991,1.34825952466068e-27
510,520,951,991,1.32743458580944e-27
520,530,951,991,1.26232256259911e-27
530,540,951,991,1.14467368766795e-27
540,550,951,991,9.69934588014156e-28
550,560,951,991,7.40241242715977e-28
560,570,951,991,4.70258951527338e-28
570,580,951,991,1.97665265601383e-28
580,590,951,991,1.69398123889165e-31
390,400,952,991,5.22381124086964e-27
400,410,952,991,8.07425984222383e-24
410,420,952,991,5.59390521826912e-22
420,430,952,991,4.14151419294878e-21
430,440,952,991,8.92082174842169e-21
440,450,952,991,1.38012281738588e-20
450,460,952,991,1.81513515538522e-20
460,470,952,991,2.16300758727133e-20
470,480,952,991,2.40768913807536e-20
480,490,952,991,2.54415227504999e-20
490,500,952,991,2.5739424062892e-20
500,510,952,991,2.50248761428646e-20
510,520,952,991,2.33766231999456e-20
520,530,952,991,2.08932829848817e-20
530,540,952,991,1.76976079676571e-20
540,550,952,991,1.39503898804581e-20
550,560,952,991,9.87668589482888e-21
560,570,952,991,5.80940123521334e-21
570,580,952,991,2.25790628347813e-21
580,590,952,991,1.78763426731202e-24
400,410,991,992,1.48665484866324e-39
410,420,991,992,2.32778337172052e-36
420,430,991,992,6.24740914246265e-34
430,440,991,992,4.63535897533853e-33
440,450,991,992,9.69308768837833e-33
450,460,991,992,1.44568067528635e-32
460,470,991,992,1.82821390254822e-32
470,480,991,992,2.09312219708105e-32
480,490,991,992,2.23919834377164e-32
490,500,991,992,2.27683946001508e-32
500,510,991,992,2.22148859511429e-32
510,520,991,992,2.08977639224412e-32
520,530,991,992,1.89724599743297e-32
530,540,991,992,1.65689983230425e-32
540,550,991,992,1.37802382318614e-32
550,560,991,992,1.06506628588138e-32
560,570,991,992,7.17805654522808e-33
570,580,991,992,3.41068034453872e-33
580,590,991,992,3.28793277808992e-36
390,400,992,992,8.09410735963722e-34
400,410,992,992,9.89023042929223e-30
410,420,992,992,1.22978528246069e-25
420,430,992,992,2.35605235448771e-23
430,440,992,992,2.38354974273235e-23
440,450,992,992,1.90660426909978e-23
450,460,992,992,1.53917733613148e-23
460,470,992,992,1.33570667043591e-23
470,480,992,992,1.24169819964766e-23
480,490,992,992,1.20475856890991e-23
