"time_from","time_to","tile_from","tile_to","eventLoc"
260,270,560,560,3.2751295885493e-40
270,280,560,560,2.01496052034547e-39
280,290,560,560,7.12557429734175e-39
290,300,560,560,1.89964730760839e-38
300,310,560,560,4.23970791562102e-38
310,320,560,560,8.36125612919433e-38
320,330,560,560,1.50465567177849e-37
330,340,560,560,2.52289667442087e-37
340,350,560,560,3.99866729748209e-37
350,360,560,560,6.05338797994151e-37
360,370,560,560,8.82103370480038e-37
370,380,560,560,1.24469941713738e-36
380,390,560,560,1.70869010643255e-36
390,400,560,560,2.29054703659709e-36
400,410,560,560,3.00753977260754e-36
410,420,560,560,3.87763366171376e-36
420,430,560,560,4.91939821650958e-36
430,440,560,560,6.1519277965365e-36
440,450,560,560,7.59477586990339e-36
450,460,560,560,9.26790378007011e-36
460,470,560,560,1.11916446664102e-35
470,480,560,560,1.33866829788823e-35
480,490,560,560,1.58740498771711e-35
490,500,560,560,1.86751347045224e-35
500,510,560,560,2.18117126689648e-35
510,520,560,560,2.53059888435705e-35
520,530,560,560,2.91806586077059e-35
530,540,560,560,3.34589846885582e-35
540,550,560,560,3.8164891023074e-35
550,560,560,560,4.33230737420167e-35
560,570,560,560,4.8959129678204e-35
570,580,560,560,5.50997029193363e-35
580,590,560,560,6.17726500634468e-35
590,600,560,560,6.90072249973664e-35
600,610,560,560,7.68342842203205e-35
610,620,560,560,8.52865140111227e-35
620,630,560,560,9.43986811704363e-35
630,640,560,560,1.042079098476e-34
640,650,560,560,1.14753988514367e-34
650,660,560,560,1.26079714452787e-34
660,670,560,560,1.38231290397546e-34
670,680,560,560,1.51258804229714e-34
680,690,560,560,1.65216859188244e-34
690,700,560,560,1.80165504495447e-34
700,710,560,560,1.96171802101717e-34
710,720,560,560,2.13312783745308e-34
720,730,560,560,2.31681493946754e-34
730,740,560,560,2.51399929559091e-34
740,750,560,560,2.7264743166624e-34
750,760,560,560,2.95723717687948e-34
760,770,560,560,3.21189533204858e-34
770,780,560,560,3.50181076144788e-34
780,790,560,560,3.85113043075934e-34
790,800,560,560,4.31249807036806e-34
800,810,560,560,5.00213695503037e-34
810,820,560,560,6.17810799151133e-34
820,830,560,560,8.41469597538199e-34
830,840,560,560,1.29906221346217e-33
840,850,560,560,2.27536628872413e-33
850,860,560,560,4.41085083640034e-33
860,870,560,560,9.67093876015864e-33
870,880,560,560,1.08879656884445e-30
880,890,560,560,2.72263494662109e-25
260,270,561,560,3.43935469307803e-48
270,280,561,560,2.94717524436069e-47
280,290,561,560,1.31522502925592e-46
290,300,561,560,4.18617741007293e-46
300,310,561,560,1.07657569310382e-45
310,320,561,560,2.38705627594742e-45
320,330,561,560,4.7433027823439e-45
330,340,561,560,8.66206749807415e-45
340,350,561,560,1.47916809786977e-44
350,360,561,560,2.39165291931728e-44
360,370,561,560,3.69583807358813e-44
370,380,561,560,5.49750930340305e-44
380,390,561,560,7.91572511395581e-44
390,400,561,560,1.10823277705899e-43
400,410,561,560,1.51413514418736e-43
410,420,561,560,2.02483724845704e-43
420,430,561,560,2.65698414006364e-43
430,440,561,560,3.42824305817814e-43
440,450,561,560,4.35724268893713e-43
450,460,561,560,5.46351935599719e-43
460,470,561,560,6.76747219559494e-43
470,480,561,560,8.29032903167979e-43
480,490,561,560,1.00541243896843e-42
490,500,561,560,1.20816908665936e-42
500,510,561,560,1.43966649059317e-42
510,520,561,560,1.70235079045313e-42
520,530,561,560,1.99875434989563e-42
530,540,561,560,2.33150118389835e-42
540,550,561,560,2.70331416497904e-42
550,560,561,560,3.11702409101934e-42
560,570,561,560,3.57558070288557e-42
570,580,561,560,4.08206574822946e-42
580,590,561,560,4.63970819879938e-42
590,600,561,560,5.25190174268097e-42
600,610,561,560,5.92222469128103e-42
610,620,561,560,6.6544624665064e-42
620,630,561,560,7.45263287344284e-42
630,640,561,560,8.32101443413046e-42
640,650,561,560,9.26417819615953e-42
650,660,561,560,1.02870237215844e-41
660,670,561,560,1.13948206033441e-41
670,680,561,560,1.25932582958095e-41
680,690,561,560,1.38885103028713e-41
690,700,561,560,1.52873261581248e-41
700,710,561,560,1.67971814127934e-41
710,720,561,560,1.84265539188726e-41
720,730,561,560,2.01854809618433e-41
730,740,561,560,2.20867469874397e-41
740,750,561,560,2.41484926515286e-41
750,760,561,560,2.64000307450178e-41
760,770,561,560,2.88948955429791e-41
770,780,561,560,3.17401932900152e-41
780,790,561,560,3.51626464681467e-41
790,800,561,560,3.96571329158412e-41
800,810,561,560,4.63204556170827e-41
810,820,561,560,5.7600503995149e-41
820,830,561,560,7.89758295108703e-41
830,840,561,560,1.22716989393393e-40
840,850,561,560,2.1631240887671e-40
850,860,561,560,4.21935928619728e-40
860,870,561,560,9.30738240276112e-40
870,880,561,560,1.05410339176346e-37
880,890,561,560,2.65123394514244e-32
250,260,520,560,2.16520766369965e-43
260,270,520,560,1.79218813453276e-42
270,280,520,560,7.7113821680386e-42
280,290,520,560,2.37147277808328e-41
290,300,520,560,5.91014195147641e-41
300,310,520,560,1.27370629190448e-40
310,320,520,560,2.46689833734165e-40
320,330,520,560,4.40198267556097e-40
330,340,520,560,7.36164147001391e-40
340,350,520,560,1.16801879847519e-39
350,360,520,560,1.77429182249859e-39
360,370,520,560,2.59847048019429e-39
370,380,520,560,3.68880454145232e-39
380,390,520,560,5.09807545709581e-39
390,400,520,560,6.88334624833641e-39
400,410,520,560,9.10570613720652e-39
410,420,520,560,1.18300217728485e-38
420,430,520,560,1.5124704987084e-38
430,440,520,560,1.90615053525674e-38
440,450,520,560,2.37153344133976e-38
450,460,520,560,2.91641272966607e-38
460,470,520,560,3.54887464746334e-38
470,480,520,560,4.27729317103696e-38
480,490,520,560,5.11032996634989e-38
490,500,520,560,6.0569396238993e-38
500,510,520,560,7.12638045119341e-38
510,520,520,560,8.32823109405341e-38
520,530,520,560,9.67241325744505e-38
530,540,520,560,1.11692208064529e-37
540,550,520,560,1.28293555474155e-37
550,560,520,560,1.46639700174225e-37
560,570,520,560,1.66847176468706e-37
570,580,520,560,1.89038107045039e-37
580,590,520,560,2.13340864879779e-37
590,600,520,560,2.39890822876188e-37
600,610,520,560,2.68831197322354e-37
610,620,520,560,3.00313992366917e-37
620,630,520,560,3.34501054420526e-37
630,640,520,560,3.71565248408903e-37
640,650,520,560,4.1169177374305e-37
650,660,520,560,4.55079650425515e-37
660,670,520,560,5.01943433297501e-37
670,680,520,560,5.52515274207805e-37
680,690,520,560,6.07047591363745e-37
690,700,520,560,6.65816920960792e-37
700,710,520,560,7.29130241682974e-37
710,720,520,560,7.97336682455436e-37
720,730,520,560,8.70851186604509e-37
730,740,520,560,9.50204977035703e-37
740,750,520,560,1.0361563201779e-36
750,760,520,560,1.12993709362734e-36
760,770,520,560,1.23380513619179e-36
770,780,520,560,1.35228455309984e-36
780,790,520,560,1.49495215151261e-36
790,800,520,560,1.6826946751149e-36
800,810,520,560,1.961748214999e-36
810,820,520,560,2.43516637025153e-36
820,830,520,560,3.33327710069616e-36
830,840,520,560,5.17127206834795e-36
840,850,520,560,9.10181492483814e-36
850,860,520,560,1.77289607672307e-35
860,870,520,560,3.90561047538406e-35
870,880,520,560,4.41775626452983e-33
880,890,520,560,1.10982531250292e-27
250,260,521,560,1.77596218852726e-33
260,270,521,560,1.09247452981796e-32
270,280,521,560,3.86279831435067e-32
280,290,521,560,1.02965149454459e-31
290,300,521,560,2.29766110710315e-31
300,310,521,560,4.53055971464738e-31
310,320,521,560,8.15164371129088e-31
320,330,521,560,1.36657220562393e-30
330,340,521,560,2.16556217284659e-30
340,350,521,560,3.27773058260103e-30
350,360,521,560,4.77540871479144e-30
360,370,521,560,6.73703354816773e-30
370,380,521,560,9.24650022409873e-30
380,390,521,560,1.2392522205066e-29
390,400,521,560,1.62680196766388e-29
400,410,521,560,2.09695522256913e-29
410,420,521,560,2.659680809869e-29
420,430,521,560,3.32521592983638e-29
430,440,521,560,4.10402893206899e-29
440,450,521,560,5.00678983833622e-29
450,460,521,560,6.04434894789106e-29
460,470,521,560,7.22772374374134e-29
470,480,521,560,8.56809423511597e-29
480,490,521,560,1.00768068150396e-28
490,500,521,560,1.17653866786023e-28
500,510,521,560,1.3645558833841e-28
510,520,521,560,1.57292777403217e-28
520,530,521,560,1.80287656281699e-28
530,540,521,560,2.0556559580488e-28
540,550,521,560,2.33255675032374e-28
550,560,521,560,2.6349133157541e-28
560,570,521,560,2.96411104891743e-28
570,580,521,560,3.32159475586147e-28
580,590,521,560,3.70887804533968e-28
590,600,521,560,4.12755376560828e-28
600,610,521,560,4.57930554545909e-28
610,620,521,560,5.06592051375834e-28
