"time_from","time_to","tile_from","tile_to","eventLoc"
390,400,1133,1133,0.000168433968994792
400,410,1133,1133,0.000604989529986505
410,420,1133,1133,0.0011000542505547
420,430,1133,1133,0.00158923312714132
430,440,1133,1133,0.00201820963805561
440,450,1133,1133,0.0023476815461662
450,460,1133,1133,0.00254595480073436
460,470,1133,1133,0.00258974553291105
470,480,1133,1133,0.00248885075490127
480,490,1133,1133,0.00232483168783055
490,500,1133,1133,0.00264139595171208
380,390,1134,1133,8.72125931831249e-12
390,400,1134,1133,1.96634318949111e-10
400,410,1134,1133,3.57475966527237e-10
410,420,1134,1133,4.90740536828136e-10
420,430,1134,1133,5.94061583766494e-10
430,440,1134,1133,6.68368310744348e-10
440,450,1134,1133,7.1294349490219e-10
450,460,1134,1133,7.25450523319515e-10
460,470,1134,1133,7.03502813946735e-10
470,480,1134,1133,6.51883943646846e-10
480,490,1134,1133,5.91944029323375e-10
490,500,1134,1133,6.5773423197185e-10
400,410,1092,1133,5.75162576170124e-05
410,420,1092,1133,0.000198089077959081
420,430,1092,1133,0.000373379679431569
430,440,1092,1133,0.000547455223008938
440,450,1092,1133,0.000694500490781027
450,460,1092,1133,0.000796332150525948
460,470,1092,1133,0.000840845772784482
470,480,1092,1133,0.000829150272800775
480,490,1092,1133,0.000788664142494743
490,500,1092,1133,0.000907742470392116
390,400,1093,1133,4.15509225866443e-11
400,410,1093,1133,1.90284770154852e-10
410,420,1093,1133,3.61379893058875e-10
420,430,1093,1133,5.24865468565118e-10
430,440,1093,1133,6.63372377362517e-10
440,450,1093,1133,7.65876383801552e-10
450,460,1093,1133,8.23925761192837e-10
460,470,1093,1133,8.31627028687345e-10
470,480,1093,1133,7.93460049913323e-10
480,490,1093,1133,7.3623144463211e-10
490,500,1093,1133,8.31348364353315e-10
380,390,1094,1133,0.000382670240372656
390,400,1094,1133,0.00120927949053981
400,410,1094,1133,0.00185193956677019
410,420,1094,1133,0.00235584141919136
420,430,1094,1133,0.00272038770156985
430,440,1094,1133,0.00295903791865178
440,450,1094,1133,0.00307641609384017
450,460,1094,1133,0.00306867797154053
460,470,1094,1133,0.00293012028471434
470,480,1094,1133,0.00268287160738228
480,490,1094,1133,0.00241413683699704
490,500,1094,1133,0.00266436483373238
390,400,1133,1134,3.06666917809955e-11
400,410,1133,1134,1.1051478294378e-10
410,420,1133,1134,2.01314586267702e-10
420,430,1133,1134,2.90649520223839e-10
430,440,1133,1134,3.67290725936031e-10
440,450,1133,1134,4.21766156824129e-10
450,460,1133,1134,4.44210812783232e-10
460,470,1133,1134,4.22961110690542e-10
470,480,1133,1134,3.44854281291201e-10
480,490,1133,1134,2.01096014913963e-10
380,390,1134,1134,6.58395998544596e-05
390,400,1134,1134,0.00149075338782304
400,410,1134,1134,0.00271912145233557
410,420,1134,1134,0.00373957557011205
420,430,1134,1134,0.00452400119307948
430,440,1134,1134,0.00506487554418798
440,450,1134,1134,0.00533331080870243
450,460,1134,1134,0.0052705443940538
460,470,1134,1134,0.00478430022825901
470,480,1134,1134,0.00376111222672319
480,490,1134,1134,0.00213207183507061
380,390,1135,1134,4.20381870662717e-10
390,400,1135,1134,6.40445551985207e-10
400,410,1135,1134,7.87142266325091e-10
410,420,1135,1134,8.68951013505724e-10
420,430,1135,1134,9.06900531731906e-10
430,440,1135,1134,9.10541759918159e-10
440,450,1135,1134,8.81935191719159e-10
450,460,1135,1134,8.16529532354717e-10
