"time_from","time_to","tile_from","tile_to","eventLoc"
410,420,705,705,4.55435765550505e-42
420,430,705,705,1.44766641085675e-38
430,440,705,705,6.5010804323513e-37
440,450,705,705,4.35145360805802e-38
450,460,705,705,5.54731806314514e-41
410,420,706,705,4.06201853816463e-49
420,430,706,705,1.22374078496424e-45
430,440,706,705,1.21061546742986e-43
440,450,706,705,5.6309246425534e-45
450,460,706,705,6.22834812801353e-48
400,410,664,705,2.77240645900579e-38
410,420,664,705,1.08162304799902e-34
420,430,664,705,9.52248641550862e-33
430,440,664,705,1.66893513877159e-32
440,450,664,705,5.37324216832705e-34
450,460,664,705,4.94087306560997e-37
400,410,665,705,9.98939457590605e-45
410,420,665,705,3.88937199493658e-41
420,430,665,705,5.93631541574552e-39
430,440,665,705,7.31881883024228e-39
440,450,665,705,2.07730584944356e-40
450,460,665,705,1.80847697231185e-43
400,410,666,705,1.54148564176458e-35
410,420,666,705,5.95481971245514e-32
420,430,666,705,4.1217294892284e-30
430,440,666,705,7.35755360002409e-30
440,450,666,705,2.42082582944964e-31
450,460,666,705,2.26530883358198e-34
410,420,705,706,8.35977517275909e-51
420,430,705,706,2.59727498590353e-47
430,440,705,706,1.16976292251878e-45
440,450,705,706,5.22670038856386e-46
450,460,705,706,2.83502421716245e-50
410,420,706,706,6.98616975931112e-41
420,430,706,706,2.05716268540366e-37
430,440,706,706,2.04102488278062e-35
440,450,706,706,6.33727760455294e-36
450,460,706,706,2.98247185004218e-40
410,420,707,706,1.10327513351873e-47
420,430,707,706,3.42740303586322e-44
430,440,707,706,1.53954043855544e-42
440,450,707,706,6.88193306661554e-43
450,460,707,706,3.73466971262282e-47
400,410,665,706,2.89393648941676e-37
410,420,665,706,1.1083755728299e-33
420,430,665,706,1.65350838557507e-31
430,440,665,706,2.0445291528625e-31
440,450,665,706,3.87376874053894e-32
450,460,665,706,1.43491669027823e-36
400,410,666,706,1.73595748062991e-43
410,420,666,706,6.59668660885054e-40
420,430,666,706,4.46291577370349e-38
430,440,666,706,7.98979280718539e-38
440,450,666,706,1.75487651762252e-38
450,460,666,706,6.98700243098635e-43
400,410,667,706,8.48968633348017e-35
410,420,667,706,3.05702120527056e-31
420,430,667,706,4.55831496844598e-29
430,440,667,706,5.67070506534606e-29
440,450,667,706,1.08063827930018e-29
450,460,667,706,4.02215189280547e-34
410,420,706,707,5.33409458645718e-46
420,430,706,707,1.6054490404069e-42
430,440,706,707,1.58618610436631e-40
440,450,706,707,7.34603710355478e-42
450,460,706,707,8.08503836767366e-45
410,420,707,707,7.89287411959711e-36
420,430,707,707,2.50624101207164e-32
430,440,707,707,1.12105446065113e-30
440,450,707,707,7.47464547493159e-32
450,460,707,707,9.48610003529013e-35
410,420,708,707,1.40673616532439e-44
420,430,708,707,4.23306151251474e-41
430,440,708,707,4.18226393860675e-39
440,450,708,707,1.93697438726683e-40
450,460,708,707,2.13188765902685e-43
400,410,666,707,2.02573756436549e-32
410,420,666,707,7.8196520506003e-29
420,430,666,707,5.40737608372833e-27
430,440,666,707,9.64009596479465e-27
440,450,666,707,3.1581804931271e-28
450,460,666,707,2.94060454838156e-31
400,410,667,707,3.85110637213469e-39
410,420,667,707,1.40867173161948e-35
420,430,667,707,2.14695028315867e-33
430,440,667,707,2.65970011438242e-33
440,450,667,707,7.55997750814672e-35
450,460,667,707,6.58042539116123e-38
400,410,668,707,1.34515032104341e-30
410,420,668,707,5.19206717033901e-27
420,430,668,707,3.5824927762544e-25
430,440,668,707,6.38930168935832e-25
440,450,668,707,2.09412496146667e-26
450,460,668,707,1.95050777350045e-29
410,420,707,708,2.90884375386471e-46
420,430,707,708,9.03576692272947e-43
430,440,707,708,4.0582037163762e-41
440,450,707,708,1.81371884329909e-41
450,460,707,708,9.83882312297437e-46
410,420,708,708,4.85766587053149e-38
420,430,708,708,1.42996871281072e-34
430,440,708,708,1.41856205595942e-32
440,450,708,708,4.40385501923242e-33
450,460,708,708,2.07180815004398e-37
400,410,667,708,2.2384771318157e-33
410,420,667,708,8.05999951256243e-30
420,430,667,708,1.20172244653723e-27
430,440,667,708,1.49478869111446e-27
440,450,667,708,2.84799923362367e-28
450,460,667,708,1.05961822844188e-32
400,410,668,708,3.03939915918036e-40
410,420,668,708,1.15482264189643e-36
420,430,668,708,7.79502084518842e-35
430,440,668,708,1.39588711527114e-34
440,450,668,708,3.06670308491566e-35
450,460,668,708,1.22093602625526e-39
400,410,669,708,1.39875704287275e-38
410,420,669,708,4.99729600140569e-35
420,430,669,708,7.45034142825366e-33
430,440,669,708,9.27450154080879e-33
440,450,669,708,1.76836155815932e-33
450,460,669,708,6.58334502238508e-38
410,420,663,663,1.30038834212768e-32
420,430,663,663,2.84457396006662e-30
430,440,663,663,6.20127612431058e-30
440,450,663,663,5.71835695673852e-30
450,460,663,663,1.09571252866138e-30
460,470,663,663,5.3623424586212e-35
400,410,664,663,5.99004098905528e-44
410,420,664,663,2.97251846039593e-40
420,430,664,663,3.72001557751725e-38
430,440,664,663,1.21761440063107e-37
440,450,664,663,1.36486772433099e-37
450,460,664,663,2.95222917366944e-38
460,470,664,663,1.57219726601389e-42
400,410,623,663,3.54853295893609e-40
410,420,623,663,1.25017680729538e-34
420,430,623,663,4.53057328901297e-34
430,440,623,663,6.8479258412287e-34
