"time_from","time_to","tile_from","tile_to","eventLoc"
0,10,720,720,0.000123183231024562
10,20,720,720,4.39862721093391e-05
20,30,720,720,1.75992145057886e-05
30,40,720,720,8.65332554835837e-06
40,50,720,720,5.4887107539842e-06
50,60,720,720,4.25837096782792e-06
60,70,720,720,3.69044949802648e-06
70,80,720,720,3.3622733318084e-06
80,90,720,720,3.13153160117537e-06
90,100,720,720,2.94875247871327e-06
100,110,720,720,2.79543791838085e-06
110,120,720,720,2.66361784288775e-06
120,130,720,720,2.54906331882724e-06
130,140,720,720,2.44900896013372e-06
140,150,720,720,2.36136788635829e-06
150,160,720,720,2.2844439496073e-06
160,170,720,720,2.21681232138888e-06
170,180,720,720,2.15725931480149e-06
180,190,720,720,2.10474488291485e-06
190,200,720,720,2.05837525219316e-06
200,210,720,720,2.01738114709925e-06
210,220,720,720,1.98109976396784e-06
220,230,720,720,1.94895959731734e-06
230,240,720,720,1.92046757866541e-06
240,250,720,720,1.89519814355988e-06
250,260,720,720,1.87278392577904e-06
260,270,720,720,1.85290783198584e-06
270,280,720,720,1.83529629069691e-06
280,290,720,720,1.81971350192071e-06
290,300,720,720,1.80595654065345e-06
300,310,720,720,1.79385118985964e-06
310,320,720,720,1.78324839740438e-06
320,330,720,720,1.77402126723039e-06
330,340,720,720,1.76606250833766e-06
340,350,720,720,1.75928227619354e-06
350,360,720,720,1.75360635036932e-06
360,370,720,720,1.74897459969961e-06
370,380,720,720,1.74533969227446e-06
380,390,720,720,1.74266601223241e-06
390,400,720,720,1.74092874871479e-06
400,410,720,720,1.74011312451047e-06
410,420,720,720,1.74021373286689e-06
420,430,720,720,1.74123395062418e-06
430,440,720,720,1.74318539415009e-06
440,450,720,720,1.74608738137128e-06
450,460,720,720,1.74996635830371e-06
460,470,720,720,1.75485524160838e-06
470,480,720,720,1.76079261948292e-06
480,490,720,720,1.76782174119424e-06
490,500,720,720,1.77598921019824e-06
500,510,720,720,1.78534327637977e-06
510,520,720,720,1.79593159861405e-06
520,530,720,720,1.80779831854026e-06
530,540,720,720,1.82098024884732e-06
540,550,720,720,1.83550193291793e-06
550,560,720,720,1.85136927543024e-06
560,570,720,720,1.86856137314339e-06
570,580,720,720,1.88702008878394e-06
580,590,720,720,1.9066368053608e-06
590,600,720,720,1.92723566946429e-06
600,610,720,720,1.94855247576719e-06
610,620,720,720,1.97020815651489e-06
620,630,720,720,1.99167561552358e-06
630,640,720,720,2.0122383854294e-06
640,650,720,720,2.03093929735704e-06
650,660,720,720,2.04651706188966e-06
660,670,720,720,2.05732844431197e-06
670,680,720,720,2.06125375600044e-06
680,690,720,720,2.05558408971209e-06
690,700,720,720,2.03689101316289e-06
700,710,720,720,2.00088528382662e-06
710,720,720,720,1.942284759891e-06
720,730,720,720,1.85474172635671e-06
730,740,720,720,1.73094350297128e-06
740,750,720,720,1.56312919993914e-06
750,760,720,720,1.34451088817515e-06
760,770,720,720,1.07250353382171e-06
770,780,720,720,7.55196060488065e-07
780,790,720,720,4.22461476473749e-07
790,800,720,720,1.39359278268172e-07
0,10,721,720,1.25544460982191e-14
10,20,721,720,4.98550391935827e-16
20,30,721,720,3.79023858994711e-16
30,40,721,720,3.63155499676827e-16
40,50,721,720,3.57681199077705e-16
50,60,721,720,3.54413759377125e-16
60,70,721,720,3.51682135063886e-16
70,80,721,720,3.49115747369031e-16
80,90,721,720,3.46624907743265e-16
90,100,721,720,3.44185622710756e-16
