"time_from","time_to","tile_from","tile_to","eventLoc"
720,730,1407,1407,5.97498533829471e-07
730,740,1407,1407,3.41824493577893e-06
740,750,1407,1407,1.03263746134561e-05
750,760,1407,1407,2.27692479752313e-05
760,770,1407,1407,4.15792514025776e-05
770,780,1407,1407,6.70989383390592e-05
780,790,1407,1407,9.94424513097121e-05
790,800,1407,1407,0.00013878070566118
800,810,1407,1407,0.000185614787097394
810,820,1407,1407,0.000241056898914182
820,830,1407,1407,0.000307182202778754
830,840,1407,1407,0.000387569290466789
840,850,1407,1407,0.000488238844177203
850,860,1407,1407,0.000619381182792103
860,870,1407,1407,0.000798649567960132
870,880,1407,1407,0.00105941756093039
880,890,1407,1407,0.00148336603760978
720,730,1408,1407,5.54089989818715e-09
730,740,1408,1407,3.37489712587352e-08
740,750,1408,1407,1.05206027272105e-07
750,760,1408,1407,2.36666259595492e-07
760,770,1408,1407,4.38585071418123e-07
770,780,1408,1407,7.16208515709242e-07
780,790,1408,1407,1.07226201893857e-06
790,800,1408,1407,1.51002476310233e-06
800,810,1408,1407,2.03639003955534e-06
810,820,1408,1407,2.66511357752817e-06
820,830,1408,1407,3.42095760320339e-06
830,840,1408,1407,4.34608358505324e-06
840,850,1408,1407,5.51114439960429e-06
850,860,1408,1407,7.03568917813739e-06
860,870,1408,1407,9.12709653212514e-06
870,880,1408,1407,1.21777497467422e-05
880,890,1408,1407,1.71463916559809e-05
710,720,1366,1407,4.11723610272882e-07
720,730,1366,1407,2.1916711564512e-06
730,740,1366,1407,6.12759649397799e-06
740,750,1366,1407,1.26394726820121e-05
750,760,1366,1407,2.1841774530752e-05
760,770,1366,1407,3.36771562397499e-05
770,780,1366,1407,4.80430365472291e-05
780,790,1366,1407,6.48935060098251e-05
790,800,1366,1407,8.43220514272354e-05
800,810,1366,1407,0.000106639176161926
810,820,1366,1407,0.00013246513574118
820,830,1366,1407,0.00016286842821359
830,840,1366,1407,0.000199601691186949
840,850,1366,1407,0.000245527406958909
850,860,1366,1407,0.000305408306839527
860,870,1366,1407,0.000387413317064905
870,880,1366,1407,0.000506923231830289
