260,270,1577,1577,5.53976137699393e-09
270,280,1577,1577,3.48677739896079e-06
280,290,1577,1577,1.52125497737598e-05
290,300,1577,1577,3.94210368566011e-05
300,310,1577,1577,7.88614703389945e-05
310,320,1577,1577,0.000134627117383564
320,330,1577,1577,0.000206429757916798
330,340,1577,1577,0.000293021586277205
340,350,1577,1577,0.000392596957619518
350,360,1577,1577,0.000503105531697458
360,370,1577,1577,0.000622464953001634
370,380,1577,1577,0.000748686178938817
380,390,1577,1577,0.000879931411412848
390,400,1577,1577,0.0010145228150763
400,410,1577,1577,0.00115091513514187
410,420,1577,1577,0.00128763937365596
420,430,1577,1577,0.00142321855030959
430,440,1577,1577,0.00155605001202023
440,450,1577,1577,0.00168424094605647
450,460,1577,1577,0.0018053734981511
460,470,1577,1577,0.00191616187613781
470,480,1577,1577,0.00201194541278531
480,490,1577,1577,0.00208594158557591
490,500,1577,1577,0.00212817572378572
500,510,1577,1577,0.00212405716558823
510,520,1577,1577,0.0020528217984626
520,530,1577,1577,0.00188686750583555
530,540,1577,1577,0.00159523086463457
540,550,1577,1577,0.00115979787441529
550,560,1577,1577,0.000622487981384722
560,570,1577,1577,0.000174976250619992
260,270,1578,1577,1.56264349780433e-08
270,280,1578,1577,8.73907870389761e-08
280,290,1578,1577,2.59606368350425e-07
290,300,1578,1577,5.64990457493039e-07
300,310,1578,1577,1.01973160974631e-06
310,320,1578,1577,1.62515571365795e-06
320,330,1578,1577,2.37187200282956e-06
330,340,1578,1577,3.24403510192045e-06
340,350,1578,1577,4.22276380418338e-06
350,360,1578,1577,5.2885164160304e-06
360,370,1578,1577,6.42254290758184e-06
370,380,1578,1577,7.60762471442061e-06
380,390,1578,1577,8.82830215818098e-06
390,400,1578,1577,1.00707423066891e-05
400,410,1578,1577,1.13223450850789e-05
410,420,1578,1577,1.25711318630115e-05
420,430,1578,1577,1.38049083368398e-05
430,440,1578,1577,1.50101370044565e-05
440,450,1578,1577,1.61703852464219e-05
450,460,1578,1577,1.72641216433159e-05
460,470,1578,1577,1.82615034267705e-05
470,480,1578,1577,1.91196262707617e-05
480,490,1578,1577,1.97755205181261e-05
490,500,1578,1577,2.01361093812361e-05
500,510,1578,1577,2.00648412906715e-05
510,520,1578,1577,1.93670553413684e-05
520,530,1578,1577,1.77837117715644e-05
530,540,1578,1577,1.50239951734888e-05
540,550,1578,1577,1.0917552154298e-05
550,560,1578,1577,5.85793459668913e-06
560,570,1578,1577,1.64642979436252e-06
260,270,1537,1577,5.65440213415115e-09
270,280,1537,1577,3.31627169064175e-08
280,290,1537,1577,9.63615942680366e-08
290,300,1537,1577,2.02154628603789e-07
300,310,1537,1577,3.51237308849972e-07
310,320,1537,1577,5.40250018961192e-07
320,330,1537,1577,7.63771593286309e-07
330,340,1537,1577,1.01572556042141e-06
340,350,1537,1577,1.29021624955614e-06
350,360,1537,1577,1.58194104475861e-06
360,370,1537,1577,1.88632866885381e-06
370,380,1537,1577,2.19951743183427e-06
380,390,1537,1577,2.51824745471682e-06
390,400,1537,1577,2.83970856516401e-06
400,410,1537,1577,3.16136216256864e-06
410,420,1537,1577,3.48073853864686e-06
420,430,1537,1577,3.79519771248742e-06
430,440,1537,1577,4.10162855922929e-06
440,450,1537,1577,4.39604462665842e-06
450,460,1537,1577,4.67301210748903e-06
460,470,1537,1577,4.9248125861803e-06
470,480,1537,1577,5.14019894935068e-06
480,490,1537,1577,5.3025543936926e-06
490,500,1537,1577,5.38724747816298e-06
500,510,1537,1577,5.35810923590645e-06
510,520,1537,1577,5.16358215248697e-06
520,530,1537,1577,4.73509961655762e-06
530,540,1537,1577,3.99578614774512e-06
540,550,1537,1577,2.90087439941252e-06
550,560,1537,1577,1.55524858829912e-06
560,570,1537,1577,4.36822344897504e-07
250,260,1538,1577,7.21852980475223e-09
260,270,1538,1577,4.5150797234804e-06
270,280,1538,1577,1.62020730960032e-05
280,290,1538,1577,3.57477171601326e-05
290,300,1538,1577,6.24364191847406e-05
300,310,1538,1577,9.49066297944272e-05
310,320,1538,1577,0.000131675472859641
320,330,1538,1577,0.000171410693207808
330,340,1538,1577,0.000213028608679772
340,350,1538,1577,0.000255697858900514
350,360,1538,1577,0.000298802536400466
360,370,1538,1577,0.000341893951175961
370,380,1538,1577,0.000384644254591858
380,390,1538,1577,0.00042680624433924
390,400,1538,1577,0.000468179291875669
400,410,1538,1577,0.000508579366885522
410,420,1538,1577,0.000547810217444604
420,430,1538,1577,0.000585632087805974
430,440,1538,1577,0.000621723411976841
440,450,1538,1577,0.000655629326581597
450,460,1538,1577,0.000686688234375105
460,470,1538,1577,0.000713923677439952
470,480,1538,1577,0.000735883379592137
480,490,1538,1577,0.000750401605137166
490,500,1538,1577,0.000754259902232882
500,510,1538,1577,0.000742740768844344
510,520,1538,1577,0.000709153759503374
520,530,1538,1577,0.000644680660757263
530,540,1538,1577,0.000539611292165179
