"time_from","time_to","tile_from","tile_to","eventLoc"
310,320,1058,1058,1.50818712807771e-07
320,330,1058,1058,5.52962786775284e-07
330,340,1058,1058,1.26311849013552e-06
340,350,1058,1058,2.30210327223066e-06
350,360,1058,1058,3.66201897730371e-06
360,370,1058,1058,5.31261145135265e-06
370,380,1058,1058,7.20689471546365e-06
380,390,1058,1058,9.28609857000772e-06
390,400,1058,1058,1.1483993984998e-05
400,410,1058,1058,1.37306456661351e-05
410,420,1058,1058,1.59556365211913e-05
420,430,1058,1058,1.80908045015554e-05
430,440,1058,1058,2.00725284589553e-05
440,450,1058,1058,2.18435962189902e-05
450,460,1058,1058,2.33546850119497e-05
460,470,1058,1058,2.45654817011889e-05
470,480,1058,1058,2.54454678972396e-05
480,490,1058,1058,2.59743930326116e-05
490,500,1058,1058,2.61424567922145e-05
500,510,1058,1058,2.59502209454255e-05
510,520,1058,1058,2.54082696096418e-05
520,530,1058,1058,2.453663629702e-05
530,540,1058,1058,2.33640157652258e-05
540,550,1058,1058,2.1926778722645e-05
550,560,1058,1058,2.02678078461177e-05
560,570,1058,1058,1.84351743768177e-05
570,580,1058,1058,1.64806757941428e-05
580,590,1058,1058,1.44582567602614e-05
590,600,1058,1058,1.2422337716627e-05
600,610,1058,1058,1.04260782417293e-05
610,620,1058,1058,8.51960559673979e-06
620,630,1058,1058,6.74824285098909e-06
630,640,1058,1058,5.15077566320693e-06
640,650,1058,1058,3.75780229412063e-06
650,660,1058,1058,2.59021791327859e-06
660,670,1058,1058,1.65789216372084e-06
670,680,1058,1058,9.58609600839587e-07
680,690,1058,1058,4.77360704978303e-07
690,700,1058,1058,1.86113646311458e-07
700,710,1058,1058,4.43261789994912e-08
710,720,1058,1058,9.05158999216801e-10
300,310,1059,1058,2.94343575102533e-17
310,320,1059,1058,1.19112227180004e-16
320,330,1059,1058,2.51145468322913e-16
330,340,1059,1058,4.00573943296625e-16
340,350,1059,1058,5.47959205456765e-16
350,360,1059,1058,6.81258172115836e-16
360,370,1059,1058,7.94391471706989e-16
370,380,1059,1058,8.85275658591144e-16
380,390,1059,1058,9.54194221818015e-16
390,400,1059,1058,1.00266620074609e-15
400,410,1059,1058,1.03273886340545e-15
410,420,1059,1058,1.04658366284121e-15
420,430,1059,1058,1.04628911240522e-15
430,440,1059,1058,1.03377251737828e-15
440,450,1059,1058,1.01075834645681e-15
450,460,1059,1058,9.7879042287796e-16
460,470,1059,1058,9.39258365898327e-16
470,480,1059,1058,8.93427256873017e-16
480,490,1059,1058,8.42464780563804e-16
490,500,1059,1058,7.87463227977641e-16
500,510,1059,1058,7.29455534495444e-16
510,520,1059,1058,6.69425491806251e-16
520,530,1059,1058,6.08312749525074e-16
530,540,1059,1058,5.47013420351097e-16
540,550,1059,1058,4.86377147291299e-16
550,560,1059,1058,4.27201457601552e-16
560,570,1059,1058,3.70224158991827e-16
570,580,1059,1058,3.16114453667404e-16
580,590,1059,1058,2.65463368081468e-16
590,600,1059,1058,2.18774027490534e-16
600,610,1059,1058,1.76452247474501e-16
610,620,1059,1058,1.3879787043039e-16
620,630,1059,1058,1.05997243564002e-16
630,640,1059,1058,7.81172155525582e-17
640,650,1059,1058,5.51010213545113e-17
650,660,1059,1058,3.67664289437444e-17
660,670,1059,1058,2.28065414462202e-17
670,680,1059,1058,1.27936974830746e-17
680,690,1059,1058,6.18704431032321e-18
690,700,1059,1058,2.34476391768561e-18
700,710,1059,1058,5.43302003574857e-19
710,720,1059,1058,1.08023396895137e-20
310,320,1017,1058,2.16361036083498e-11
320,330,1017,1058,6.91755918615267e-11
330,340,1017,1058,1.42510203846424e-10
340,350,1017,1058,2.39747904166816e-10
350,360,1017,1058,3.57791988594348e-10
360,370,1017,1058,4.92692401131511e-10
370,380,1017,1058,6.39940076488434e-10
380,390,1017,1058,7.94720405354806e-10
390,400,1017,1058,9.52130149611487e-10
400,410,1017,1058,1.10736108566121e-09
410,420,1017,1058,1.25585330466564e-09
420,430,1017,1058,1.39342080910825e-09
430,440,1017,1058,1.51635178436618e-09
440,450,1017,1058,1.62148569066449e-09
450,460,1017,1058,1.7062691137387e-09
460,470,1017,1058,1.76879213037443e-09
470,480,1017,1058,1.80780678647833e-09
480,490,1017,1058,1.82272914943539e-09
490,500,1017,1058,1.81362628243048e-09
500,510,1017,1058,1.78118939560178e-09
510,520,1017,1058,1.72669435702842e-09
520,530,1017,1058,1.65195069554988e-09
530,540,1017,1058,1.5592401974208e-09
540,550,1017,1058,1.45124619021534e-09
550,560,1017,1058,1.3309746208508e-09
560,570,1017,1058,1.20166807099893e-09
570,580,1017,1058,1.0667139136621e-09
580,590,1017,1058,9.29547900760460e-10
590,600,1017,1058,7.93554584957067e-10
600,610,1017,1058,6.6196612171821e-10
610,620,1017,1058,5.37761172207148e-10
620,630,1017,1058,4.23565836931854e-10
630,640,1017,1058,3.21558797692902e-10
640,650,1017,1058,2.33383136404537e-10
650,660,1017,1058,1.60067643354801e-10
660,670,1017,1058,1.01960849237518e-10
670,680,1017,1058,5.86815944203149e-11
680,690,1017,1058,2.90909649548336e-11
690,700,1017,1058,1.12928903657012e-11
700,710,1017,1058,2.67832233338857e-12
710,720,1017,1058,5.44702971816514e-14
300,310,1018,1058,8.42640767478087e-18
310,320,1018,1058,1.2380114439815e-16
320,330,1018,1058,4.07421228945498e-16
330,340,1018,1058,8.88782822663285e-16
340,350,1018,1058,1.57191129201747e-15
350,360,1018,1058,2.44151063474427e-15
360,370,1018,1058,3.46848408686793e-15
370,380,1018,1058,4.61467580283378e-15
380,390,1018,1058,5.83682347218594e-15
390,400,1018,1058,7.0897741660187e-15
400,410,1018,1058,8.32904001679171e-15
410,420,1018,1058,9.51277615567878e-15
420,430,1018,1058,1.06032604919497e-14
430,440,1018,1058,1.15679483461276e-14
440,450,1018,1058,1.23801670979643e-14
450,460,1018,1058,1.30195080817787e-14
460,470,1018,1058,1.34719655156846e-14
470,480,1018,1058,1.37298655219599e-14
480,490,1018,1058,1.37916223530978e-14
490,500,1018,1058,1.36613537710568e-14
500,510,1018,1058,1.33483830879121e-14
510,520,1018,1058,1.28666516020384e-14
520,530,1018,1058,1.22340619897572e-14
530,540,1018,1058,1.14717705755786e-14
540,550,1018,1058,1.06034442477568e-14
550,560,1018,1058,9.65449605946381e-15
560,570,1018,1058,8.65131221575322e-15
570,580,1018,1058,7.62048215549364e-15
580,590,1018,1058,6.58804276451631e-15
590,600,1018,1058,5.57874737593888e-15
600,610,1018,1058,4.61537010576832e-15
610,620,1018,1058,3.71805622110128e-15
620,630,1018,1058,2.90372963403603e-15
630,640,1018,1058,2.18556925222199e-15
640,650,1018,1058,1.57256680300014e-15
650,660,1018,1058,1.06917991777389e-15
660,670,1018,1058,6.75095849410776e-16
670,680,1018,1058,3.85123677170584e-16
680,690,1018,1058,1.89237962946865e-16
690,700,1018,1058,7.28108454715784e-17
700,710,1018,1058,1.71153878544871e-17
710,720,1018,1058,3.44993946671102e-19
300,310,1019,1058,1.64994468210047e-07
310,320,1019,1058,4.55298744698347e-07
320,330,1019,1058,8.3445318782885e-07
330,340,1019,1058,1.27108576897578e-06
340,350,1019,1058,1.73849835997515e-06
350,360,1019,1058,2.21422850158955e-06
360,370,1019,1058,2.67964051923116e-06
370,380,1019,1058,3.11954906877472e-06
380,390,1019,1058,3.52187300454065e-06
390,400,1019,1058,3.87731679987963e-06
400,410,1019,1058,4.17907683348478e-06
410,420,1019,1058,4.42257005948204e-06
420,430,1019,1058,4.60518279362912e-06
430,440,1019,1058,4.72603755162182e-06
440,450,1019,1058,4.78577606625057e-06
450,460,1019,1058,4.7863567890101e-06
460,470,1019,1058,4.73086535038328e-06
470,480,1019,1058,4.62333661310358e-06
480,490,1019,1058,4.46858710594284e-06
490,500,1019,1058,4.27205677363544e-06
500,510,1019,1058,4.03965912309223e-06
510,520,1019,1058,3.77763898873303e-06
520,530,1019,1058,3.492437282251e-06
530,540,1019,1058,3.19056223612723e-06
540,550,1019,1058,2.87846679750154e-06
550,560,1019,1058,2.5624319814112e-06
560,570,1019,1058,2.24845615185378e-06
570,580,1019,1058,1.94215036764585e-06
580,590,1019,1058,1.64864010979395e-06
590,600,1019,1058,1.37247390038277e-06
600,610,1019,1058,1.1175395323129e-06
610,620,1019,1058,8.86988857313021e-07
620,630,1019,1058,6.83172329581217e-07
630,640,1019,1058,5.07584777926468e-07
640,650,1019,1058,3.6082418596869e-07
650,660,1019,1058,2.42565609322038e-07
660,670,1019,1058,1.51552782914571e-07
670,680,1019,1058,8.56105768450431e-08
680,690,1019,1058,4.16826183225347e-08
690,700,1019,1058,1.59014471924074e-08
700,710,1019,1058,3.70834642998122e-09
710,720,1019,1058,7.419985820603e-11
310,320,1058,1059,5.29560215688577e-18
320,330,1058,1059,2.0116680848508e-17
330,340,1058,1059,4.76495441189208e-17
340,350,1058,1059,9.01280715084042e-17
350,360,1058,1059,1.48920989793588e-16
360,370,1058,1059,2.24613852675738e-16
370,380,1058,1059,3.17086166809011e-16
380,390,1058,1059,4.25584306660183e-16
390,400,1058,1059,5.48790882719027e-16
400,410,1058,1059,6.84891222557408e-16
410,420,1058,1059,8.3163761758774e-16
420,430,1058,1059,9.86411984593763e-16
430,440,1058,1059,1.14628759064427e-15
440,450,1058,1059,1.30809049232662e-15
450,460,1058,1059,1.46846134437311e-15
460,470,1058,1059,1.62391823725788e-15
470,480,1058,1059,1.77092122613912e-15
480,490,1058,1059,1.90593921163486e-15
490,500,1058,1059,2.02551982207676e-15
500,510,1058,1059,2.12636292095802e-15
510,520,1058,1059,2.2053983134892e-15
520,530,1058,1059,2.25986813989538e-15
530,540,1058,1059,2.28741430224807e-15
540,550,1058,1059,2.28617105027856e-15
550,560,1058,1059,2.25486251251592e-15
560,570,1058,1059,2.19290444876586e-15
570,580,1058,1059,2.1005087417203e-15
580,590,1058,1059,1.97878802969556e-15
590,600,1058,1059,1.8298562531371e-15
600,610,1058,1059,1.65691852490773e-15
610,620,1058,1059,1.46434033460139e-15
620,630,1058,1059,1.25768125297626e-15
630,640,1058,1059,1.04367149961018e-15
640,650,1058,1059,8.30100400414179e-16
650,660,1058,1059,6.25573440719761e-16
660,670,1058,1059,4.3907950447891e-16
670,680,1058,1059,2.79294103608565e-16
680,690,1058,1059,1.53535033927208e-16
690,700,1058,1059,6.6302908657064e-17
700,710,1058,1059,1.74269831904412e-17
710,720,1058,1059,1.11392101435467e-19
300,310,1059,1059,3.37694964301499e-09
310,320,1059,1059,1.41476600102727e-08
320,330,1059,1059,3.09067910208224e-08
330,340,1059,1059,5.11170169730225e-08
340,350,1059,1059,7.2569085858385e-08
350,360,1059,1059,9.37163136586455e-08
360,370,1059,1059,1.13613831175687e-07
370,380,1059,1059,1.31757634830347e-07
380,390,1059,1059,1.47930337091668e-07
390,400,1059,1059,1.62083369114255e-07
400,410,1059,1059,1.74256629576998e-07
410,420,1059,1059,1.84527922067386e-07
420,430,1059,1059,1.9298356043449e-07
430,440,1059,1059,1.99703023310326e-07
440,450,1059,1059,2.04752462762535e-07
450,460,1059,1059,2.08183528202403e-07
460,470,1059,1059,2.10035205164825e-07
470,480,1059,1059,2.10337229339048e-07
480,490,1059,1059,2.09114207419992e-07
490,500,1059,1059,2.06389942611193e-07
500,510,1059,1059,2.02191690405563e-07
510,520,1059,1059,1.96554207154584e-07
520,530,1059,1059,1.89523532092798e-07
530,540,1059,1059,1.81160483795066e-07
540,550,1059,1059,1.71543867479223e-07
550,560,1059,1059,1.60773387651204e-07
560,570,1059,1059,1.48972245047745e-07
570,580,1059,1059,1.36289368586589e-07
580,590,1059,1059,1.22901190721654e-07
590,600,1059,1059,1.09012814725162e-07
600,610,1059,1059,9.48583392602405e-08
610,620,1059,1059,8.06999910245898e-08
620,630,1059,1059,6.68255596476508e-08
630,640,1059,1059,5.35434181316313e-08
640,650,1059,1059,4.11741359308687e-08
650,660,1059,1059,3.00373488242914e-08
660,670,1059,1059,2.04321687147351e-08
670,680,1059,1059,1.2609103768827e-08
680,690,1059,1059,6.7315053956036e-09
690,700,1059,1059,2.82567125923358e-09
700,710,1059,1059,7.22555767228436e-10
710,720,1059,1059,4.49692352758644e-12
300,310,1060,1059,8.27702306182268e-20
310,320,1060,1059,1.07662507870141e-19
320,330,1060,1059,2.35875821164334e-19
330,340,1060,1059,4.31510458442421e-19
340,350,1060,1059,6.73227844411672e-19
350,360,1060,1059,9.48598849779724e-19
360,370,1060,1059,1.24802143695688e-18
370,380,1060,1059,1.56303854571514e-18
380,390,1060,1059,1.88593121576727e-18
390,400,1060,1059,2.20960616107191e-18
400,410,1060,1059,2.52754994927221e-18
410,420,1060,1059,2.83380105122568e-18
420,430,1060,1059,3.12292960667038e-18
430,440,1060,1059,3.39002279715305e-18
440,450,1060,1059,3.63067538992748e-18
450,460,1060,1059,3.84098537741028e-18
460,470,1060,1059,4.01755472560745e-18
470,480,1060,1059,4.15749527202485e-18
480,490,1060,1059,4.25843981905929e-18
490,500,1060,1059,4.31855845709241e-18
500,510,1060,1059,4.3365801179924e-18
510,520,1060,1059,4.31181929594982e-18
520,530,1060,1059,4.24420776602114e-18
530,540,1060,1059,4.13433096361795e-18
540,550,1060,1059,3.98346843520457e-18
550,560,1060,1059,3.79363739585962e-18
560,570,1060,1059,3.56763788241301e-18
570,580,1060,1059,3.30909719987638e-18
580,590,1060,1059,3.02251022280137e-18
590,600,1060,1059,2.71327049072087e-18
600,610,1060,1059,2.38768473299029e-18
610,620,1060,1059,2.05296021051412e-18
620,630,1060,1059,1.7171497311422e-18
630,640,1060,1059,1.38903297984327e-18
640,650,1060,1059,1.07790451223665e-18
650,660,1060,1059,7.93228232119248e-19
660,670,1060,1059,5.44106055856526e-19
670,680,1060,1059,3.38497559212024e-19
680,690,1060,1059,1.82125721044963e-19
690,700,1060,1059,7.70314350612924e-20
700,710,1060,1059,1.98434337071606e-20
710,720,1060,1059,1.24389222991114e-22
300,310,1018,1059,1.53947325543196e-11
310,320,1018,1059,2.34159933631779e-10
320,330,1018,1059,7.984208722844e-10
330,340,1018,1059,1.80608471183783e-09
340,350,1018,1059,3.31505788915848e-09
350,360,1018,1059,5.34837377227654e-09
360,370,1018,1059,7.89943438355406e-09
370,380,1018,1059,1.09369976974516e-08
380,390,1018,1059,1.44097577969306e-08
390,400,1018,1059,1.82504736260923e-08
400,410,1018,1059,2.23796554400345e-08
410,420,1018,1059,2.67088430140053e-08
