"time_from","time_to","tile_from","tile_to","eventLoc"
710,720,1560,1560,7.84960983203013e-05
720,730,1560,1560,0.00134205604958724
730,740,1560,1560,0.00374312393720776
740,750,1560,1560,0.00695685461828473
750,760,1560,1560,0.0106405895340128
760,770,1560,1560,0.014515764568555
770,780,1560,1560,0.0183758758079398
780,790,1560,1560,0.0220757750317599
790,800,1560,1560,0.025518487653993
800,810,1560,1560,0.0286440182390924
810,820,1560,1560,0.0314207714940206
820,830,1560,1560,0.0338392112295706
830,840,1560,1560,0.035907142274251
840,850,1560,1560,0.0376457161610945
850,860,1560,1560,0.0390847530068771
860,870,1560,1560,0.0402502279402264
870,880,1560,1560,0.0411660451654259
880,890,1560,1560,0.0418561570124842
710,720,1561,1560,6.93366447312314e-12
720,730,1561,1560,1.02032033105948e-10
730,740,1561,1560,2.7194814878569e-10
740,750,1561,1560,4.87020148300143e-10
750,760,1561,1560,7.20549783919165e-10
760,770,1561,1560,9.53404041168952e-10
770,780,1561,1560,1.17323849758765e-09
780,790,1561,1560,1.37277941793094e-09
790,800,1561,1560,1.54828925673672e-09
800,810,1561,1560,1.69842810726341e-09
810,820,1561,1560,1.8234638791853e-09
820,830,1561,1560,1.92474016187957e-09
830,840,1561,1560,2.00431805561096e-09
840,850,1561,1560,2.06471037888324e-09
850,860,1561,1560,2.10861428589159e-09
860,870,1561,1560,2.13825718664412e-09
870,880,1561,1560,2.15554833570421e-09
880,890,1561,1560,2.16222993552534e-09
700,710,1520,1560,1.21256543946893e-11
710,720,1520,1560,2.03774906363382e-10
720,730,1520,1560,4.72819844573081e-10
730,740,1520,1560,7.636352077687e-10
740,750,1520,1560,1.04542363484732e-09
750,760,1520,1560,1.30307935362206e-09
760,770,1520,1560,1.52997584750932e-09
770,780,1520,1560,1.7241201857737e-09
780,790,1520,1560,1.88602811234158e-09
790,800,1520,1560,2.01755444403776e-09
800,810,1520,1560,2.12124697469688e-09
810,820,1520,1560,2.19999431579484e-09
820,830,1520,1560,2.25683990660053e-09
830,840,1520,1560,2.29488459009995e-09
840,850,1520,1560,2.31721056024505e-09
850,860,1520,1560,2.32674663374632e-09
860,870,1520,1560,2.3256786997009e-09
870,880,1520,1560,2.31573377734515e-09
880,890,1520,1560,2.29840690530348e-09
700,710,1521,1560,9.15907372828383e-05
710,720,1521,1560,0.00148884324220373
720,730,1521,1560,0.00303354934294498
730,740,1521,1560,0.00439736131292125
740,750,1521,1560,0.0055071227910559
750,760,1521,1560,0.00638106376860594
760,770,1521,1560,0.0070563860301664
770,780,1521,1560,0.00756895674982812
780,790,1521,1560,0.00794871318276686
790,800,1521,1560,0.00821980829496794
800,810,1521,1560,0.00840178664667821
810,820,1521,1560,0.00851076654610953
820,830,1521,1560,0.00856040270695549
830,840,1521,1560,0.00856260758391678
840,850,1521,1560,0.00852798273940105
850,860,1521,1560,0.00846580739399452
860,870,1521,1560,0.00838225490986738
870,880,1521,1560,0.00828171773428261
880,890,1521,1560,0.00816776840318209
710,720,1560,1561,7.90337106682647e-12
720,730,1560,1561,1.35779696801606e-10
730,740,1560,1561,3.8050754656544e-10
740,750,1560,1561,7.10476817652481e-10
750,760,1560,1561,1.09151001442709e-09
760,770,1560,1561,1.49525146278766e-09
770,780,1560,1561,1.90015181466532e-09
780,790,1560,1561,2.29054872283046e-09
790,800,1560,1561,2.6554767045693e-09
800,810,1560,1561,2.98767332260867e-09
810,820,1560,1561,3.28286338862081e-09
820,830,1560,1561,3.53929696269904e-09
830,840,1560,1561,3.75747435471644e-09
840,850,1560,1561,3.93990114077817e-09
850,860,1560,1561,4.09050693310946e-09
860,870,1560,1561,4.21248245881872e-09
870,880,1560,1561,4.30832946873792e-09
880,890,1560,1561,4.3805547504102e-09
710,720,1561,1561,5.21763020691946e-05
720,730,1561,1561,0.000771519474130267
730,740,1561,1561,0.00206614761301807
740,750,1561,1561,0.00371732116394746
750,760,1561,1561,0.00552423567496413
760,770,1561,1561,0.00734002400534457
770,780,1561,1561,0.00906719029486599
780,790,1561,1561,0.0106456088615063
790,800,1561,1561,0.0120416454369424
800,810,1561,1561,0.0132401378754804
810,820,1561,1561,0.0142389938597355
820,830,1561,1561,0.0150457919480834
830,840,1561,1561,0.0156757378872683
840,850,1561,1561,0.0161500947207997
850,860,1561,1561,0.0164935095958591
860,870,1561,1561,0.0167253753625297
870,880,1561,1561,0.0168606261454037
880,890,1561,1561,0.0169128893931218
710,720,1562,1561,1.85159920297381e-11
720,730,1562,1561,2.86447291961405e-10
730,740,1562,1561,7.36975896891494e-10
740,750,1562,1561,1.27391793681516e-09
750,760,1562,1561,1.82351307284257e-09
760,770,1562,1561,2.34096480263026e-09
770,780,1562,1561,2.80290100627794e-09
780,790,1562,1561,3.19954869502815e-09
790,800,1562,1561,3.52910931289964e-09
800,810,1562,1561,3.79423953210157e-09
810,820,1562,1561,4.00002571134463e-09
820,830,1562,1561,4.15291702892437e-09
830,840,1562,1561,4.26022269993893e-09
840,850,1562,1561,4.32981841418315e-09
850,860,1562,1561,4.36959307363821e-09
860,870,1562,1561,4.38536087193841e-09
870,880,1562,1561,4.38131617699377e-09
880,890,1562,1561,4.36101757996226e-09
700,710,1520,1561,2.01181250519779e-05
710,720,1520,1561,0.000339742234606338
