"time_from","time_to","tile_from","tile_to","eventLoc"
380,390,1133,1133,0.000252965796481327
390,400,1133,1133,0.000621461639699671
400,410,1133,1133,0.000963785426062008
410,420,1133,1133,0.00123373362484339
420,430,1133,1133,0.00166933303589399
380,390,1134,1133,6.10467910168767e-12
390,400,1134,1133,1.52072343439471e-11
400,410,1134,1133,2.36476714102963e-11
410,420,1134,1133,3.01689980415707e-11
420,430,1134,1133,4.05444570696245e-11
370,380,1092,1133,0.000163092304244792
380,390,1092,1133,0.000338473613649394
390,400,1092,1133,0.000477812263536701
400,410,1092,1133,0.000563215654480142
410,420,1092,1133,0.000612045385218506
420,430,1092,1133,0.000744355341788971
370,380,1093,1133,1.50546574664612e-11
380,390,1093,1133,3.21418190532878e-11
390,400,1093,1133,4.57295457984143e-11
400,410,1093,1133,5.38475954395479e-11
410,420,1093,1133,5.8209876619891e-11
420,430,1093,1133,7.02867452875036e-11
370,380,1094,1133,0.000428146108993895
380,390,1094,1133,0.000902016920213772
390,400,1094,1133,0.00128004570761507
400,410,1094,1133,0.00150929370045605
410,420,1094,1133,0.00163628738298376
420,430,1094,1133,0.00198264041851086
380,390,1133,1134,9.29227843545706e-12
390,400,1133,1134,2.11109467861472e-11
400,410,1133,1134,2.714203868729e-11
410,420,1133,1134,2.06545730010669e-11
380,390,1134,1134,0.000177736916851715
390,400,1134,1134,0.000409447303253399
400,410,1134,1134,0.000527843143551278
410,420,1134,1134,0.000400322590766521
380,390,1135,1134,1.21007678563958e-11
390,400,1135,1134,2.74195758306107e-11
400,410,1135,1134,3.49952194980895e-11
410,420,1135,1134,2.63789539266763e-11
370,380,1093,1134,0.000173555794487638
380,390,1093,1134,0.000357605538428523
390,400,1093,1134,0.000470504353621691
400,410,1093,1134,0.000459305661979039
410,420,1093,1134,0.000295165009494754
370,380,1094,1134,4.26449770370805e-11
380,390,1094,1134,8.67073898167409e-11
390,400,1094,1134,1.1378889503303e-10
400,410,1094,1134,1.11228706772945e-10
410,420,1094,1134,7.16861768678301e-11
370,380,1095,1134,0.000256884484152094
380,390,1095,1134,0.000528661419490326
390,400,1095,1134,0.000691889131722534
400,410,1095,1134,0.000670146448485081
410,420,1095,1134,0.000426723927357027
380,390,1134,1135,3.13187016534575e-12
390,400,1134,1135,5.84493064266221e-12
400,410,1134,1135,5.36838221922908e-12
410,420,1134,1135,1.08463662321945e-12
380,390,1135,1135,0.000169002616682342
390,400,1135,1135,0.000310239056737618
400,410,1135,1135,0.000282099072711215
410,420,1135,1135,5.66482016452276e-05
380,390,1136,1135,1.83622064368099e-12
390,400,1136,1135,3.22811804766019e-12
400,410,1136,1135,2.82071649353267e-12
410,420,1136,1135,5.46606473136148e-13
370,380,1094,1135,0.000265831742616397
380,390,1094,1135,0.000462759767384593
390,400,1094,1135,0.000491988103242817
400,410,1094,1135,0.000342632698355021
410,420,1094,1135,5.88278476882321e-05
370,380,1095,1135,1.38351690783798e-11
380,390,1095,1135,2.43772517908589e-11
390,400,1095,1135,2.58463293335222e-11
400,410,1095,1135,1.78356640326981e-11
410,420,1095,1135,3.02553498606183e-12
370,380,1096,1135,0.000228232820913013
380,390,1096,1135,0.000396732107626494
390,400,1096,1135,0.000416379859331179
400,410,1096,1135,0.000285088983046902
410,420,1096,1135,4.80871414557169e-05
380,390,1135,1136,2.02082603471458e-12
390,400,1135,1136,3.23804639649682e-12
400,410,1135,1136,2.11283125248635e-12
