"time_from","time_to","tile_from","tile_to","eventLoc"
0,10,1048,1048,1.05513070263313e-10
10,20,1048,1048,2.75531604945709e-11
20,30,1048,1048,7.19510113328872e-12
30,40,1048,1048,1.87889937015995e-12
40,50,1048,1048,4.90652855784875e-13
50,60,1048,1048,1.28132966272065e-13
60,70,1048,1048,3.34662532234881e-14
70,80,1048,1048,8.74541668108346e-15
80,90,1048,1048,2.28991788044769e-15
90,100,1048,1048,6.04149381937772e-16
100,110,1048,1048,1.63930251721146e-16
110,120,1048,1048,4.89706258224146e-17
120,130,1048,1048,1.89491378991584e-17
130,140,1048,1048,1.11087225064121e-17
140,150,1048,1048,9.0609382632331e-18
150,160,1048,1048,8.52600136178515e-18
160,170,1048,1048,8.38621621158857e-18
170,180,1048,1048,8.3496662093963e-18
180,190,1048,1048,8.34009811932725e-18
190,200,1048,1048,8.33758775286915e-18
200,210,1048,1048,8.33692630639762e-18
210,220,1048,1048,8.33675062843474e-18
220,230,1048,1048,8.33670327708263e-18
230,240,1048,1048,8.33669017405938e-18
240,250,1048,1048,8.33668638337584e-18
250,260,1048,1048,8.3366852089375e-18
260,270,1048,1048,8.33668480993788e-18
270,280,1048,1048,8.33668465956391e-18
280,290,1048,1048,8.33668459718696e-18
290,300,1048,1048,8.33668456932994e-18
300,310,1048,1048,8.33668455626123e-18
310,320,1048,1048,8.33668454994383e-18
320,330,1048,1048,8.33668454683616e-18
330,340,1048,1048,8.33668454529145e-18
340,350,1048,1048,8.33668454451835e-18
350,360,1048,1048,8.33668454412927e-18
360,370,1048,1048,8.33668454393234e-18
370,380,1048,1048,8.33668454383196e-18
380,390,1048,1048,8.33668454378032e-18
390,400,1048,1048,8.33668454375346e-18
400,410,1048,1048,8.3366845437393e-18
410,420,1048,1048,8.33668454373176e-18
420,430,1048,1048,8.33668454372779e-18
430,440,1048,1048,8.33668454372586e-18
440,450,1048,1048,8.33668454372528e-18
450,460,1048,1048,8.33668454372586e-18
460,470,1048,1048,8.33668454372779e-18
470,480,1048,1048,8.33668454373176e-18
480,490,1048,1048,8.3366845437393e-18
490,500,1048,1048,8.33668454375346e-18
500,510,1048,1048,8.33668454378033e-18
510,520,1048,1048,8.33668454383196e-18
520,530,1048,1048,8.33668454393234e-18
530,540,1048,1048,8.33668454412927e-18
540,550,1048,1048,8.33668454451835e-18
550,560,1048,1048,8.33668454529145e-18
560,570,1048,1048,8.33668454683616e-18
570,580,1048,1048,8.33668454994383e-18
580,590,1048,1048,8.33668455626122e-18
590,600,1048,1048,8.33668456932994e-18
600,610,1048,1048,8.33668459718695e-18
610,620,1048,1048,8.3366846595639e-18
620,630,1048,1048,8.33668480993787e-18
630,640,1048,1048,8.3366852089375e-18
640,650,1048,1048,8.33668638337582e-18
650,660,1048,1048,8.33669017405936e-18
660,670,1048,1048,8.33670327708261e-18
670,680,1048,1048,8.33675062843473e-18
680,690,1048,1048,8.3369263063976e-18
690,700,1048,1048,8.33758775286914e-18
700,710,1048,1048,8.34009811932724e-18
710,720,1048,1048,8.34966620939629e-18
720,730,1048,1048,8.38621621158855e-18
730,740,1048,1048,8.52600136178513e-18
740,750,1048,1048,9.06093826323308e-18
750,760,1048,1048,1.11087225064121e-17
760,770,1048,1048,1.89491378991582e-17
770,780,1048,1048,4.89706258224142e-17
780,790,1048,1048,1.63930251721144e-16
790,800,1048,1048,6.04149381937767e-16
800,810,1048,1048,2.28991788044767e-15
810,820,1048,1048,8.74541668108339e-15
820,830,1048,1048,3.34662532234879e-14
830,840,1048,1048,1.28132966272064e-13
840,850,1048,1048,4.90652855784871e-13
850,860,1048,1048,1.87889937015994e-12
860,870,1048,1048,7.19510113328868e-12
870,880,1048,1048,2.75531604945707e-11
880,890,1048,1048,1.05513070263313e-10
0,10,1049,1048,1.18484408553926e-17
10,20,1049,1048,5.92422077354107e-18
20,30,1049,1048,2.96211098483452e-18
30,40,1049,1048,1.48105621659084e-18
40,50,1049,1048,7.40528880224319e-19
50,60,1049,1048,3.70265220619261e-19
60,70,1049,1048,1.85133382758306e-19
70,80,1049,1048,9.25674504030231e-20
80,90,1049,1048,4.62844704997638e-20
90,100,1049,1048,2.31429684849286e-20
100,110,1049,1048,1.15722075986669e-20
110,120,1049,1048,5.78681937225565e-21
120,130,1049,1048,2.89411926585213e-21
130,140,1049,1048,1.44776466319786e-21
140,150,1049,1048,7.24583939773004e-22
150,160,1049,1048,3.6299101925336e-22
160,170,1049,1048,1.82192653209532e-22
170,180,1049,1048,9.17920544847473e-23
180,190,1049,1048,4.65907053161247e-23
190,200,1049,1048,2.39892531702881e-23
200,210,1049,1048,1.26879516361778e-23
210,220,1049,1048,7.03687520691462e-24
220,230,1049,1048,4.21102224835653e-24
230,240,1049,1048,2.79786309731028e-24
240,250,1049,1048,2.091111549524e-24
250,260,1049,1048,1.7376086817332e-24
260,270,1049,1048,1.56076332780492e-24
270,280,1049,1048,1.47227124921969e-24
280,290,1049,1048,1.42797392780335e-24
290,300,1049,1048,1.4057873746836e-24
300,310,1049,1048,1.3946660998261e-24
310,320,1049,1048,1.38908477497593e-24
320,330,1049,1048,1.38627882711052e-24
330,340,1049,1048,1.38486455918728e-24
340,350,1049,1048,1.38414908043504e-24
350,360,1049,1048,1.38378517535742e-24
360,370,1049,1048,1.38359866718397e-24
370,380,1049,1048,1.3835020470917e-24
380,390,1049,1048,1.38345125001875e-24
390,400,1049,1048,1.38342401390381e-24
400,410,1049,1048,1.38340903812331e-24
410,420,1049,1048,1.38340054705884e-24
420,430,1049,1048,1.38339556031627e-24
430,440,1049,1048,1.38339251929068e-24
440,450,1049,1048,1.38339059413541e-24
450,460,1049,1048,1.3833893325818e-24
460,470,1049,1048,1.38338848090235e-24
470,480,1049,1048,1.38338789184576e-24
480,490,1049,1048,1.38338747672286e-24
490,500,1049,1048,1.3833871800594e-24
500,510,1049,1048,1.38338696589537e-24
510,520,1049,1048,1.38338681017616e-24
520,530,1049,1048,1.38338669638797e-24
530,540,1049,1048,1.38338661296278e-24
540,550,1049,1048,1.38338655167756e-24
550,560,1049,1048,1.38338650663387e-24
560,570,1049,1048,1.38338647359286e-24
570,580,1049,1048,1.3833864495457e-24
580,590,1049,1048,1.38338643246512e-24
590,600,1049,1048,1.38338642124887e-24
600,610,1049,1048,1.38338641598685e-24
610,620,1049,1048,1.38338641903684e-24
620,630,1049,1048,1.38338643859685e-24
630,640,1049,1048,1.38338650082273e-24
640,650,1049,1048,1.3833866927654e-24
650,660,1049,1048,1.38338731961566e-24
660,670,1049,1048,1.38338949232016e-24
670,680,1049,1048,1.38339734859945e-24
680,690,1049,1048,1.38342649965956e-24
690,700,1049,1048,1.3835362591972e-24
700,710,1049,1048,1.38395282800954e-24
710,720,1049,1048,1.38554055301809e-24
720,730,1049,1048,1.39160564673419e-24
